CODE	LIBELLE
W0401	Chute, en étant porté ou soutenu par des tiers, domicile, en participant à un jeu et à des activités de loisirs
W0402	Chute, en étant porté ou soutenu par des tiers, domicile, en exerçant un travail à des fins lucratives
W0403	Chute, en étant porté ou soutenu par des tiers, domicile, en exerçant d'autres formes de travail
W0404	Chute, en étant porté ou soutenu par des tiers, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0408	Chute, en étant porté ou soutenu par des tiers, domicile, en participant à d'autres activités précisées
W0409	Chute, en étant porté ou soutenu par des tiers, domicile, en participant à une activité non précisée
W041	Chute, en étant porté ou soutenu par des tiers, établissement collectif
W0410	Chute, en étant porté ou soutenu par des tiers, établissement collectif, en pratiquant un sport
W0411	Chute, en étant porté ou soutenu par des tiers, établissement collectif, en participant à un jeu et à des activités de loisirs
W0412	Chute, en étant porté ou soutenu par des tiers, établissement collectif, en exerçant un travail à des fins lucratives
W0413	Chute, en étant porté ou soutenu par des tiers, établissement collectif, en exerçant d'autres formes de travail
W0414	Chute, en étant porté ou soutenu par des tiers, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0418	Chute, en étant porté ou soutenu par des tiers, établissement collectif, en participant à d'autres activités précisées
W0419	Chute, en étant porté ou soutenu par des tiers, établissement collectif, en participant à une activité non précisée
W042	Chute, en étant porté ou soutenu par des tiers, école et lieu public
W0420	Chute, en étant porté ou soutenu par des tiers, école et lieu public, en pratiquant un sport
W0421	Chute, en étant porté ou soutenu par des tiers, école et lieu public, en participant à un jeu et à des activités de loisirs
W0422	Chute, en étant porté ou soutenu par des tiers, école et lieu public, en exerçant un travail à des fins lucratives
W0423	Chute, en étant porté ou soutenu par des tiers, école et lieu public, en exerçant d'autres formes de travail
W0424	Chute, en étant porté ou soutenu par des tiers, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0428	Chute, en étant porté ou soutenu par des tiers, école et lieu public, en participant à d'autres activités précisées
W0429	Chute, en étant porté ou soutenu par des tiers, école et lieu public, en participant à une activité non précisée
W043	Chute, en étant porté ou soutenu par des tiers, lieu de sport
W0430	Chute, en étant porté ou soutenu par des tiers, lieu de sport, en pratiquant un sport
W0431	Chute, en étant porté ou soutenu par des tiers, lieu de sport, en participant à un jeu et à des activités de loisirs
W0432	Chute, en étant porté ou soutenu par des tiers, lieu de sport, en exerçant un travail à des fins lucratives
W0433	Chute, en étant porté ou soutenu par des tiers, lieu de sport, en exerçant d'autres formes de travail
W0434	Chute, en étant porté ou soutenu par des tiers, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0438	Chute, en étant porté ou soutenu par des tiers, lieu de sport, en participant à d'autres activités précisées
W0439	Chute, en étant porté ou soutenu par des tiers, lieu de sport, en participant à une activité non précisée
W044	Chute, en étant porté ou soutenu par des tiers, rue ou route
W0440	Chute, en étant porté ou soutenu par des tiers, rue ou route, en pratiquant un sport
W0441	Chute, en étant porté ou soutenu par des tiers, rue ou route, en participant à un jeu et à des activités de loisirs
W0442	Chute, en étant porté ou soutenu par des tiers, rue ou route, en exerçant un travail à des fins lucratives
W0443	Chute, en étant porté ou soutenu par des tiers, rue ou route, en exerçant d'autres formes de travail
W0444	Chute, en étant porté ou soutenu par des tiers, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0448	Chute, en étant porté ou soutenu par des tiers, rue ou route, en participant à d'autres activités précisées
W0449	Chute, en étant porté ou soutenu par des tiers, rue ou route, en participant à une activité non précisée
W045	Chute, en étant porté ou soutenu par des tiers, zone de commerce
W0450	Chute, en étant porté ou soutenu par des tiers, zone de commerce, en pratiquant un sport
W0451	Chute, en étant porté ou soutenu par des tiers, zone de commerce, en participant à un jeu et à des activités de loisirs
W0452	Chute, en étant porté ou soutenu par des tiers, zone de commerce, en exerçant un travail à des fins lucratives
W0453	Chute, en étant porté ou soutenu par des tiers, zone de commerce, en exerçant d'autres formes de travail
W0454	Chute, en étant porté ou soutenu par des tiers, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0458	Chute, en étant porté ou soutenu par des tiers, zone de commerce, en participant à d'autres activités précisées
W0459	Chute, en étant porté ou soutenu par des tiers, zone de commerce, en participant à une activité non précisée
W046	Chute, en étant porté ou soutenu par des tiers, local industriel et chantier
W0460	Chute, en étant porté ou soutenu par des tiers, local industriel et chantier, en pratiquant un sport
W0461	Chute, en étant porté ou soutenu par des tiers, local industriel et chantier, en participant à un jeu et à des activités de loisirs
W0462	Chute, en étant porté ou soutenu par des tiers, local industriel et chantier, en exerçant un travail à des fins lucratives
W0463	Chute, en étant porté ou soutenu par des tiers, local industriel et chantier, en exerçant d'autres formes de travail
W0464	Chute, en étant porté ou soutenu par des tiers, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0468	Chute, en étant porté ou soutenu par des tiers, local industriel et chantier, en participant à d'autres activités précisées
W0469	Chute, en étant porté ou soutenu par des tiers, local industriel et chantier, en participant à une activité non précisée
W047	Chute, en étant porté ou soutenu par des tiers, exploitation agricole
W0470	Chute, en étant porté ou soutenu par des tiers, exploitation agricole, en pratiquant un sport
W0471	Chute, en étant porté ou soutenu par des tiers, exploitation agricole, en participant à un jeu et à des activités de loisirs
W0472	Chute, en étant porté ou soutenu par des tiers, exploitation agricole, en exerçant un travail à des fins lucratives
W0473	Chute, en étant porté ou soutenu par des tiers, exploitation agricole, en exerçant d'autres formes de travail
W0474	Chute, en étant porté ou soutenu par des tiers, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0478	Chute, en étant porté ou soutenu par des tiers, exploitation agricole, en participant à d'autres activités précisées
W0479	Chute, en étant porté ou soutenu par des tiers, exploitation agricole, en participant à une activité non précisée
W048	Chute, en étant porté ou soutenu par des tiers, autres lieux précisés
W0480	Chute, en étant porté ou soutenu par des tiers, autres lieux précisés, en pratiquant un sport
W0481	Chute, en étant porté ou soutenu par des tiers, autres lieux précisés, en participant à un jeu et à des activités de loisirs
W0482	Chute, en étant porté ou soutenu par des tiers, autres lieux précisés, en exerçant un travail à des fins lucratives
W0483	Chute, en étant porté ou soutenu par des tiers, autres lieux précisés, en exerçant d'autres formes de travail
W0484	Chute, en étant porté ou soutenu par des tiers, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0488	Chute, en étant porté ou soutenu par des tiers, autres lieux précisés, en participant à d'autres activités précisées
W0489	Chute, en étant porté ou soutenu par des tiers, autres lieux précisés, en participant à une activité non précisée
W049	Chute, en étant porté ou soutenu par des tiers, lieu sans précision
W0490	Chute, en étant porté ou soutenu par des tiers, lieu sans précision, en pratiquant un sport
W0491	Chute, en étant porté ou soutenu par des tiers, lieu sans précision, en participant à un jeu et à des activités de loisirs
W0492	Chute, en étant porté ou soutenu par des tiers, lieu sans précision, en exerçant un travail à des fins lucratives
W0493	Chute, en étant porté ou soutenu par des tiers, lieu sans précision, en exerçant d'autres formes de travail
W0494	Chute, en étant porté ou soutenu par des tiers, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0498	Chute, en étant porté ou soutenu par des tiers, lieu sans précision, en participant à d'autres activités précisées
W0499	Chute, en étant porté ou soutenu par des tiers, lieu sans précision, en participant à une activité non précisée
W05	Chute d'un fauteuil roulant
W050	Chute d'un fauteuil roulant, domicile
W0500	Chute d'un fauteuil roulant, domicile, en pratiquant un sport
W0501	Chute d'un fauteuil roulant, domicile, en participant à un jeu et à des activités de loisirs
W0502	Chute d'un fauteuil roulant, domicile, en exerçant un travail à des fins lucratives
W0503	Chute d'un fauteuil roulant, domicile, en exerçant d'autres formes de travail
W0504	Chute d'un fauteuil roulant, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0508	Chute d'un fauteuil roulant, domicile, en participant à d'autres activités précisées
W0509	Chute d'un fauteuil roulant, domicile, en participant à une activité non précisée
W051	Chute d'un fauteuil roulant, établissement collectif
W0510	Chute d'un fauteuil roulant, établissement collectif, en pratiquant un sport
W0511	Chute d'un fauteuil roulant, établissement collectif, en participant à un jeu et à des activités de loisirs
W0512	Chute d'un fauteuil roulant, établissement collectif, en exerçant un travail à des fins lucratives
W0513	Chute d'un fauteuil roulant, établissement collectif, en exerçant d'autres formes de travail
W0514	Chute d'un fauteuil roulant, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0518	Chute d'un fauteuil roulant, établissement collectif, en participant à d'autres activités précisées
W0519	Chute d'un fauteuil roulant, établissement collectif, en participant à une activité non précisée
W052	Chute d'un fauteuil roulant, école et lieu public
W0520	Chute d'un fauteuil roulant, école et lieu public, en pratiquant un sport
W0521	Chute d'un fauteuil roulant, école et lieu public, en participant à un jeu et à des activités de loisirs
W0522	Chute d'un fauteuil roulant, école et lieu public, en exerçant un travail à des fins lucratives
W0523	Chute d'un fauteuil roulant, école et lieu public, en exerçant d'autres formes de travail
W0524	Chute d'un fauteuil roulant, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0528	Chute d'un fauteuil roulant, école et lieu public, en participant à d'autres activités précisées
W0529	Chute d'un fauteuil roulant, école et lieu public, en participant à une activité non précisée
W053	Chute d'un fauteuil roulant, lieu de sport
W0530	Chute d'un fauteuil roulant, lieu de sport, en pratiquant un sport
W0531	Chute d'un fauteuil roulant, lieu de sport, en participant à un jeu et à des activités de loisirs
W0532	Chute d'un fauteuil roulant, lieu de sport, en exerçant un travail à des fins lucratives
W0533	Chute d'un fauteuil roulant, lieu de sport, en exerçant d'autres formes de travail
W0534	Chute d'un fauteuil roulant, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0538	Chute d'un fauteuil roulant, lieu de sport, en participant à d'autres activités précisées
W0539	Chute d'un fauteuil roulant, lieu de sport, en participant à une activité non précisée
W054	Chute d'un fauteuil roulant, rue ou route
W0540	Chute d'un fauteuil roulant, rue ou route, en pratiquant un sport
W0541	Chute d'un fauteuil roulant, rue ou route, en participant à un jeu et à des activités de loisirs
W0542	Chute d'un fauteuil roulant, rue ou route, en exerçant un travail à des fins lucratives
W0543	Chute d'un fauteuil roulant, rue ou route, en exerçant d'autres formes de travail
W0544	Chute d'un fauteuil roulant, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0548	Chute d'un fauteuil roulant, rue ou route, en participant à d'autres activités précisées
W0549	Chute d'un fauteuil roulant, rue ou route, en participant à une activité non précisée
W055	Chute d'un fauteuil roulant, zone de commerce
W0550	Chute d'un fauteuil roulant, zone de commerce, en pratiquant un sport
W0551	Chute d'un fauteuil roulant, zone de commerce, en participant à un jeu et à des activités de loisirs
W0552	Chute d'un fauteuil roulant, zone de commerce, en exerçant un travail à des fins lucratives
W0553	Chute d'un fauteuil roulant, zone de commerce, en exerçant d'autres formes de travail
W0554	Chute d'un fauteuil roulant, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0558	Chute d'un fauteuil roulant, zone de commerce, en participant à d'autres activités précisées
W0559	Chute d'un fauteuil roulant, zone de commerce, en participant à une activité non précisée
W056	Chute d'un fauteuil roulant, local industriel et chantier
W0560	Chute d'un fauteuil roulant, local industriel et chantier, en pratiquant un sport
W0561	Chute d'un fauteuil roulant, local industriel et chantier, en participant à un jeu et à des activités de loisirs
W0562	Chute d'un fauteuil roulant, local industriel et chantier, en exerçant un travail à des fins lucratives
W0563	Chute d'un fauteuil roulant, local industriel et chantier, en exerçant d'autres formes de travail
W0564	Chute d'un fauteuil roulant, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0568	Chute d'un fauteuil roulant, local industriel et chantier, en participant à d'autres activités précisées
W0569	Chute d'un fauteuil roulant, local industriel et chantier, en participant à une activité non précisée
W057	Chute d'un fauteuil roulant, exploitation agricole
W0570	Chute d'un fauteuil roulant, exploitation agricole, en pratiquant un sport
W0571	Chute d'un fauteuil roulant, exploitation agricole, en participant à un jeu et à des activités de loisirs
W0572	Chute d'un fauteuil roulant, exploitation agricole, en exerçant un travail à des fins lucratives
W0573	Chute d'un fauteuil roulant, exploitation agricole, en exerçant d'autres formes de travail
W0574	Chute d'un fauteuil roulant, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0578	Chute d'un fauteuil roulant, exploitation agricole, en participant à d'autres activités précisées
W0579	Chute d'un fauteuil roulant, exploitation agricole, en participant à une activité non précisée
W058	Chute d'un fauteuil roulant, autres lieux précisés
W0580	Chute d'un fauteuil roulant, autres lieux précisés, en pratiquant un sport
W0581	Chute d'un fauteuil roulant, autres lieux précisés, en participant à un jeu et à des activités de loisirs
W0582	Chute d'un fauteuil roulant, autres lieux précisés, en exerçant un travail à des fins lucratives
W0583	Chute d'un fauteuil roulant, autres lieux précisés, en exerçant d'autres formes de travail
W0584	Chute d'un fauteuil roulant, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0588	Chute d'un fauteuil roulant, autres lieux précisés, en participant à d'autres activités précisées
W0589	Chute d'un fauteuil roulant, autres lieux précisés, en participant à une activité non précisée
W059	Chute d'un fauteuil roulant, lieu sans précision
W0590	Chute d'un fauteuil roulant, lieu sans précision, en pratiquant un sport
W0591	Chute d'un fauteuil roulant, lieu sans précision, en participant à un jeu et à des activités de loisirs
W0592	Chute d'un fauteuil roulant, lieu sans précision, en exerçant un travail à des fins lucratives
W0593	Chute d'un fauteuil roulant, lieu sans précision, en exerçant d'autres formes de travail
W0594	Chute d'un fauteuil roulant, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0598	Chute d'un fauteuil roulant, lieu sans précision, en participant à d'autres activités précisées
W0599	Chute d'un fauteuil roulant, lieu sans précision, en participant à une activité non précisée
W06	Chute d'un lit
W06	Chute d'un lit [Chute lit]
W06	Chute d'un lit [Chute brancard]
W060	Chute d'un lit, domicile
W0600	Chute d'un lit, domicile, en pratiquant un sport
W0601	Chute d'un lit, domicile, en participant à un jeu et à des activités de loisirs
W0602	Chute d'un lit, domicile, en exerçant un travail à des fins lucratives
W0603	Chute d'un lit, domicile, en exerçant d'autres formes de travail
W0604	Chute d'un lit, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0608	Chute d'un lit, domicile, en participant à d'autres activités précisées
W0609	Chute d'un lit, domicile, en participant à une activité non précisée
W061	Chute d'un lit, établissement collectif
W0610	Chute d'un lit, établissement collectif, en pratiquant un sport
W0611	Chute d'un lit, établissement collectif, en participant à un jeu et à des activités de loisirs
W0612	Chute d'un lit, établissement collectif, en exerçant un travail à des fins lucratives
W0613	Chute d'un lit, établissement collectif, en exerçant d'autres formes de travail
W0614	Chute d'un lit, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0618	Chute d'un lit, établissement collectif, en participant à d'autres activités précisées
W0619	Chute d'un lit, établissement collectif, en participant à une activité non précisée
W062	Chute d'un lit, école et lieu public
W0620	Chute d'un lit, école et lieu public, en pratiquant un sport
W0621	Chute d'un lit, école et lieu public, en participant à un jeu et à des activités de loisirs
W0622	Chute d'un lit, école et lieu public, en exerçant un travail à des fins lucratives
W0623	Chute d'un lit, école et lieu public, en exerçant d'autres formes de travail
W0624	Chute d'un lit, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0628	Chute d'un lit, école et lieu public, en participant à d'autres activités précisées
W0629	Chute d'un lit, école et lieu public, en participant à une activité non précisée
W063	Chute d'un lit, lieu de sport
W0630	Chute d'un lit, lieu de sport, en pratiquant un sport
W0631	Chute d'un lit, lieu de sport, en participant à un jeu et à des activités de loisirs
W0632	Chute d'un lit, lieu de sport, en exerçant un travail à des fins lucratives
W0633	Chute d'un lit, lieu de sport, en exerçant d'autres formes de travail
W0634	Chute d'un lit, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0638	Chute d'un lit, lieu de sport, en participant à d'autres activités précisées
W0639	Chute d'un lit, lieu de sport, en participant à une activité non précisée
W064	Chute d'un lit, rue ou route
W0640	Chute d'un lit, rue ou route, en pratiquant un sport
W0641	Chute d'un lit, rue ou route, en participant à un jeu et à des activités de loisirs
W0642	Chute d'un lit, rue ou route, en exerçant un travail à des fins lucratives
W0643	Chute d'un lit, rue ou route, en exerçant d'autres formes de travail
W0644	Chute d'un lit, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0648	Chute d'un lit, rue ou route, en participant à d'autres activités précisées
W0649	Chute d'un lit, rue ou route, en participant à une activité non précisée
W065	Chute d'un lit, zone de commerce
W0650	Chute d'un lit, zone de commerce, en pratiquant un sport
W0651	Chute d'un lit, zone de commerce, en participant à un jeu et à des activités de loisirs
W0652	Chute d'un lit, zone de commerce, en exerçant un travail à des fins lucratives
W0653	Chute d'un lit, zone de commerce, en exerçant d'autres formes de travail
W0654	Chute d'un lit, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0658	Chute d'un lit, zone de commerce, en participant à d'autres activités précisées
W0659	Chute d'un lit, zone de commerce, en participant à une activité non précisée
W066	Chute d'un lit, local industriel et chantier
W0660	Chute d'un lit, local industriel et chantier, en pratiquant un sport
W0661	Chute d'un lit, local industriel et chantier, en participant à un jeu et à des activités de loisirs
W0662	Chute d'un lit, local industriel et chantier, en exerçant un travail à des fins lucratives
W0663	Chute d'un lit, local industriel et chantier, en exerçant d'autres formes de travail
W0664	Chute d'un lit, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0668	Chute d'un lit, local industriel et chantier, en participant à d'autres activités précisées
W0669	Chute d'un lit, local industriel et chantier, en participant à une activité non précisée
W067	Chute d'un lit, exploitation agricole
W0670	Chute d'un lit, exploitation agricole, en pratiquant un sport
W0671	Chute d'un lit, exploitation agricole, en participant à un jeu et à des activités de loisirs
W0672	Chute d'un lit, exploitation agricole, en exerçant un travail à des fins lucratives
W0673	Chute d'un lit, exploitation agricole, en exerçant d'autres formes de travail
W0674	Chute d'un lit, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0678	Chute d'un lit, exploitation agricole, en participant à d'autres activités précisées
W0679	Chute d'un lit, exploitation agricole, en participant à une activité non précisée
W068	Chute d'un lit, autres lieux précisés
W0680	Chute d'un lit, autres lieux précisés, en pratiquant un sport
W0681	Chute d'un lit, autres lieux précisés, en participant à un jeu et à des activités de loisirs
W0682	Chute d'un lit, autres lieux précisés, en exerçant un travail à des fins lucratives
W0683	Chute d'un lit, autres lieux précisés, en exerçant d'autres formes de travail
W0684	Chute d'un lit, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0688	Chute d'un lit, autres lieux précisés, en participant à d'autres activités précisées
W0689	Chute d'un lit, autres lieux précisés, en participant à une activité non précisée
W069	Chute d'un lit, lieu sans précision
W0690	Chute d'un lit, lieu sans précision, en pratiquant un sport
W0691	Chute d'un lit, lieu sans précision, en participant à un jeu et à des activités de loisirs
W0692	Chute d'un lit, lieu sans précision, en exerçant un travail à des fins lucratives
W0693	Chute d'un lit, lieu sans précision, en exerçant d'autres formes de travail
W0694	Chute d'un lit, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0698	Chute d'un lit, lieu sans précision, en participant à d'autres activités précisées
W0699	Chute d'un lit, lieu sans précision, en participant à une activité non précisée
W07	Chute d'une chaise [Chute chaise]
W07	Chute d'une chaise [Chute siège]
W07	Chute d'une chaise [Chute transat]
W07	Chute d'une chaise
W070	Chute d'une chaise, domicile
W0700	Chute d'une chaise, domicile, en pratiquant un sport
W0701	Chute d'une chaise, domicile, en participant à un jeu et à des activités de loisirs
W0702	Chute d'une chaise, domicile, en exerçant un travail à des fins lucratives
W0703	Chute d'une chaise, domicile, en exerçant d'autres formes de travail
W0704	Chute d'une chaise, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0708	Chute d'une chaise, domicile, en participant à d'autres activités précisées
W0709	Chute d'une chaise, domicile, en participant à une activité non précisée
W071	Chute d'une chaise, établissement collectif
W0710	Chute d'une chaise, établissement collectif, en pratiquant un sport
W0711	Chute d'une chaise, établissement collectif, en participant à un jeu et à des activités de loisirs
W0712	Chute d'une chaise, établissement collectif, en exerçant un travail à des fins lucratives
W0713	Chute d'une chaise, établissement collectif, en exerçant d'autres formes de travail
W0714	Chute d'une chaise, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0718	Chute d'une chaise, établissement collectif, en participant à d'autres activités précisées
W0719	Chute d'une chaise, établissement collectif, en participant à une activité non précisée
W072	Chute d'une chaise, école et lieu public
W0720	Chute d'une chaise, école et lieu public, en pratiquant un sport
W0721	Chute d'une chaise, école et lieu public, en participant à un jeu et à des activités de loisirs
W0722	Chute d'une chaise, école et lieu public, en exerçant un travail à des fins lucratives
W0723	Chute d'une chaise, école et lieu public, en exerçant d'autres formes de travail
W0724	Chute d'une chaise, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0728	Chute d'une chaise, école et lieu public, en participant à d'autres activités précisées
W0729	Chute d'une chaise, école et lieu public, en participant à une activité non précisée
W073	Chute d'une chaise, lieu de sport
W0730	Chute d'une chaise, lieu de sport, en pratiquant un sport
W0731	Chute d'une chaise, lieu de sport, en participant à un jeu et à des activités de loisirs
W0732	Chute d'une chaise, lieu de sport, en exerçant un travail à des fins lucratives
W0733	Chute d'une chaise, lieu de sport, en exerçant d'autres formes de travail
W0734	Chute d'une chaise, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0738	Chute d'une chaise, lieu de sport, en participant à d'autres activités précisées
W0739	Chute d'une chaise, lieu de sport, en participant à une activité non précisée
W074	Chute d'une chaise, rue ou route
W0740	Chute d'une chaise, rue ou route, en pratiquant un sport
W0741	Chute d'une chaise, rue ou route, en participant à un jeu et à des activités de loisirs
W0742	Chute d'une chaise, rue ou route, en exerçant un travail à des fins lucratives
W0743	Chute d'une chaise, rue ou route, en exerçant d'autres formes de travail
W0744	Chute d'une chaise, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0748	Chute d'une chaise, rue ou route, en participant à d'autres activités précisées
W0749	Chute d'une chaise, rue ou route, en participant à une activité non précisée
W075	Chute d'une chaise, zone de commerce
W0750	Chute d'une chaise, zone de commerce, en pratiquant un sport
W0751	Chute d'une chaise, zone de commerce, en participant à un jeu et à des activités de loisirs
W0752	Chute d'une chaise, zone de commerce, en exerçant un travail à des fins lucratives
W0753	Chute d'une chaise, zone de commerce, en exerçant d'autres formes de travail
W0754	Chute d'une chaise, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0758	Chute d'une chaise, zone de commerce, en participant à d'autres activités précisées
W0759	Chute d'une chaise, zone de commerce, en participant à une activité non précisée
W076	Chute d'une chaise, local industriel et chantier
W0760	Chute d'une chaise, local industriel et chantier, en pratiquant un sport
W0761	Chute d'une chaise, local industriel et chantier, en participant à un jeu et à des activités de loisirs
W0762	Chute d'une chaise, local industriel et chantier, en exerçant un travail à des fins lucratives
W0763	Chute d'une chaise, local industriel et chantier, en exerçant d'autres formes de travail
W0764	Chute d'une chaise, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0768	Chute d'une chaise, local industriel et chantier, en participant à d'autres activités précisées
W0769	Chute d'une chaise, local industriel et chantier, en participant à une activité non précisée
W077	Chute d'une chaise, exploitation agricole
W0770	Chute d'une chaise, exploitation agricole, en pratiquant un sport
W0771	Chute d'une chaise, exploitation agricole, en participant à un jeu et à des activités de loisirs
W0772	Chute d'une chaise, exploitation agricole, en exerçant un travail à des fins lucratives
W0773	Chute d'une chaise, exploitation agricole, en exerçant d'autres formes de travail
W0774	Chute d'une chaise, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0778	Chute d'une chaise, exploitation agricole, en participant à d'autres activités précisées
W0779	Chute d'une chaise, exploitation agricole, en participant à une activité non précisée
W078	Chute d'une chaise, autres lieux précisés
W0780	Chute d'une chaise, autres lieux précisés, en pratiquant un sport
W0781	Chute d'une chaise, autres lieux précisés, en participant à un jeu et à des activités de loisirs
W0782	Chute d'une chaise, autres lieux précisés, en exerçant un travail à des fins lucratives
W0783	Chute d'une chaise, autres lieux précisés, en exerçant d'autres formes de travail
W0784	Chute d'une chaise, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0788	Chute d'une chaise, autres lieux précisés, en participant à d'autres activités précisées
W0789	Chute d'une chaise, autres lieux précisés, en participant à une activité non précisée
W079	Chute d'une chaise, lieu sans précision
W0790	Chute d'une chaise, lieu sans précision, en pratiquant un sport
W0791	Chute d'une chaise, lieu sans précision, en participant à un jeu et à des activités de loisirs
W0792	Chute d'une chaise, lieu sans précision, en exerçant un travail à des fins lucratives
W0793	Chute d'une chaise, lieu sans précision, en exerçant d'autres formes de travail
W0794	Chute d'une chaise, lieu sans précision, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0798	Chute d'une chaise, lieu sans précision, en participant à d'autres activités précisées
W0799	Chute d'une chaise, lieu sans précision, en participant à une activité non précisée
W08	Chute d'un autre meuble
W08	Chute d'un autre meuble [Chute table]
W08	Chute d'un autre meuble [Chute fauteuil]
W080	Chute d'un autre meuble, domicile
W0800	Chute d'un autre meuble, domicile, en pratiquant un sport
W0801	Chute d'un autre meuble, domicile, en participant à un jeu et à des activités de loisirs
W0802	Chute d'un autre meuble, domicile, en exerçant un travail à des fins lucratives
W0803	Chute d'un autre meuble, domicile, en exerçant d'autres formes de travail
W0804	Chute d'un autre meuble, domicile, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0808	Chute d'un autre meuble, domicile, en participant à d'autres activités précisées
W0809	Chute d'un autre meuble, domicile, en participant à une activité non précisée
W081	Chute d'un autre meuble, établissement collectif
W0810	Chute d'un autre meuble, établissement collectif, en pratiquant un sport
W0811	Chute d'un autre meuble, établissement collectif, en participant à un jeu et à des activités de loisirs
W0812	Chute d'un autre meuble, établissement collectif, en exerçant un travail à des fins lucratives
W0813	Chute d'un autre meuble, établissement collectif, en exerçant d'autres formes de travail
W0814	Chute d'un autre meuble, établissement collectif, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0818	Chute d'un autre meuble, établissement collectif, en participant à d'autres activités précisées
W0819	Chute d'un autre meuble, établissement collectif, en participant à une activité non précisée
W082	Chute d'un autre meuble, école et lieu public
W0820	Chute d'un autre meuble, école et lieu public, en pratiquant un sport
W0821	Chute d'un autre meuble, école et lieu public, en participant à un jeu et à des activités de loisirs
W0822	Chute d'un autre meuble, école et lieu public, en exerçant un travail à des fins lucratives
W0823	Chute d'un autre meuble, école et lieu public, en exerçant d'autres formes de travail
W0824	Chute d'un autre meuble, école et lieu public, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles
W0828	Chute d'un autre meuble, école et lieu public, en participant à d'autres activités précisées
W0829	Chute d'un autre meuble, école et lieu public, en participant à une activité non précisée
W083	Chute d'un autre meuble, lieu de sport
W0830	Chute d'un autre meuble, lieu de sport, en pratiquant un sport
W0831	Chute d'un autre meuble, lieu de sport, en participant à un jeu et à des activités de loisirs
W0832	Chute d'un autre meuble, lieu de sport, en exerçant un travail à des fins lucratives
W0833	Chute d'un autre meuble, lieu de sport, en exerçant d'autres formes de travail
