CODE	LIBELLE
J04	laryngite et trachéite aiguës
J05	laryngite obstructive aiguë [croup] et épiglottite aiguë
J06	infections aiguës des voies respiratoires supérieures, à localisations multiples et non précisées
J10	grippe, à autre virus grippal identifié
J11	grippe, virus non identifié
J12	pneumopathies virales, non classées ailleurs
J13	pneumonie due à Streptococcus pneumoniae
J14	pneumopathie due à Haemophilus influenzae
J15	pneumopathies bactériennes, non classées ailleurs
J16	pneumopathie due à d'autres micro-organismes infectieux, non classée ailleurs
J17	pneumopathie au cours de maladies classées ailleurs
J18	pneumopathie à micro-organisme non précisé
J20	bronchite aiguë
J21	bronchiolite aiguë
J22	infections aiguës des voies respiratoires inférieures, sans précision
J30	rhinite allergique et vasomotrice
J31	rhinite, rhinopharyngite et pharyngite chroniques
J32	sinusite chronique
J33	polype nasal
J34	autres maladies du nez et des sinus du nez
J35	maladies chroniques des amygdales et des végétations adénoïdes
J36	angine phlegmoneuse
J37	laryngite et laryngo-trachéite chroniques
J38	maladies des cordes vocales et du larynx, non classées ailleurs
J39	autres maladies des voies respiratoires supérieures
J40	bronchite, non précisée comme aiguë ou chronique
J41	bronchite chronique simple et mucopurulente
J42	bronchite chronique, sans précision
J43	emphysème
J44	autres maladies pulmonaires obstructives chroniques
J45	asthme
J46	état de mal asthmatique
J47	bronchectasie
J60	pneumoconiose des mineurs de charbon
J61	pneumoconiose due à l'amiante et à d'autres fibres minérales
J62	pneumoconiose due à la poussière de silice
J63	pneumoconiose due à d'autres poussières inorganiques
J64	pneumoconiose, sans précision
J65	pneumoconiose associée à la tuberculose
J66	affections des voies aériennes dues à des poussières organiques précisées
J67	pneumopathie par hypersensibilité aux poussières organiques
J68	affections respiratoires dues à l'inhalation d'agents chimiques, d'émanations, de fumées et de gaz
J69	pneumopathie due à des substances solides et liquides
J70	affections respiratoires dues à d'autres agents externes
J80	syndrome de détresse respiratoire de l'adulte
J81	oedème pulmonaire
J82	éosinophilie pulmonaire, non classée ailleurs
J84	autres affections pulmonaires interstitielles
J85	abcès du poumon et du médiastin
J86	pyothorax
J90	épanchement pleural, non classé ailleurs
J91	épanchement pleural au cours de maladies classées ailleurs
J92	plaque pleurale
J93	pneumothorax
J94	autres affections pleurales
J95	troubles respiratoires après un acte à visée diagnostique et thérapeutique, non classés ailleurs
J96	insuffisance respiratoire, non classée ailleurs
J98	autres troubles respiratoires
J99	troubles respiratoires au cours de maladies classées ailleurs
K00	troubles de l'odontogénèse
K01	dents incluses et enclavées
K02	caries dentaires
K03	autres maladies des tissus dentaires durs
K04	maladies de la pulpe et des tissus périapicaux
K05	gingivite et maladies périodontales
K06	autres affections de la gencive et de la crête alvéolaire édentée
K07	anomalies dento-faciales [y compris les malocclusions]
K08	autres affections des dents et du parodonte
K09	kystes de la région buccale, non classés ailleurs
K10	autres maladies des mâchoires
K11	maladies des glandes salivaires
K12	stomatites et affections apparentées
K13	autres maladies des lèvres et de la muqueuse buccale
K14	maladies de la langue
K20	oesophagite
K21	reflux gastro-oesophagien
K22	autres maladies de l'oesophage
K23	atteintes de l'oesophage au cours de maladies classées ailleurs
K25	ulcère de l'estomac
K26	ulcère du duodénum
K27	ulcère digestif, de siège non précisé
K28	ulcère gastro-jéjunal
K29	gastrite et duodénite
K30	dyspepsie
K31	autres maladies de l'estomac et du duodénum
K35	appendicite aiguë
K36	autres formes d'appendicite
K37	appendicite, sans précision
K38	autres maladies de l'appendice
K40	hernie inguinale
K41	hernie crurale
L45	lésions papulo-squameuses au cours de maladies classées ailleurs
L50	urticaire
L51	érythème polymorphe
L52	érythème noueux
L53	autres formes d'érythème
L54	érythèmes au cours de maladies classées ailleurs
L55	coup de soleil
L56	autres modifications aiguës de la peau dues aux rayons ultraviolets
L57	modifications de la peau dues à une exposition chronique aux rayonnements non ionisants
L58	radiodermite
L59	autres affections de la peau et du tissu cellulaire sous-cutané liées à une irradiation
L60	maladies des ongles
L62	maladies des ongles au cours de maladies classées ailleurs
L63	pelade
L64	alopécie androgénique
L65	autres formes non cicatricielles de raréfaction du système pileux
L66	alopécie cicatricielle
L67	anomalies de la pigmentation et de la gaine capillaires
L68	hypertrichose
L70	acné
L71	acné rosacée
L72	kystes folliculaires de la peau et du tissu cellulaire sous-cutané
L73	autres affections folliculaires
L74	affections des glandes sudoripares exocrines
L75	affections des glandes sudoripares apocrines
L80	vitiligo
L81	autres anomalies de la pigmentation
L82	kératose séborrhéique
L83	acanthosis nigricans
L84	cors et callosités
L85	autres épaississements de l'épiderme
L86	kératodermie au cours de maladies classées ailleurs
L87	anomalies de l'élimination transépidermique
L88	pyodermite gangréneuse
L89	ulcère de décubitus
L90	affections atrophiques de la peau
L91	affections hypertrophiques de la peau
L92	lésions granulomateuses de la peau et du tissu cellulaire sous-cutané
L93	lupus érythémateux
L94	autres affections localisées du tissu conjonctif
L95	vascularite [angéite] limitée à la peau, non classée ailleurs
L97	ulcère du membre inférieur, non classé ailleurs
L98	autres affections de la peau et du tissu cellulaire sous-cutané, non classées ailleurs
L99	autres affections de la peau et du tissu cellulaire sous-cutané au cours de maladies classées ailleurs
(M00-M03)	arthropathies infectieuses
(M05-M14)	polyarthropathies inflammatoires
(M15-M19)	arthroses
(M20-M25)	autres affections articulaires
M30	périartérite noueuse et affections apparentées
M31	autres vasculopathies nécrosantes
M32	lupus érythémateux disséminé
M33	dermatopolymyosite
M34	sclérose systémique
M35	autres atteintes systémiques du tissu conjonctif
M36	atteintes systémiques du tissu conjonctif au cours de maladies classées ailleurs
(M40-M43)	dorsopathies avec déformation
(M45-M49)	spondylopathies
(M50-M54)	autres dorsopathies
(M60-M63)	myopathies
(M65-M68)	atteintes des synoviales et des tendons
(M70-M79)	autres affections des tissus mous
(M80-M85)	anomalies de la densité et de la structure osseuses
(M86-M90)	autres ostéopathies
(M91-M94)	chondropathies
M95	autres déformations du système ostéo-articulaire, des muscles et du tissu conjonctif
M96	affections du système ostéo-articulaire et des muscles après un acte à visée diagnostique et thérapeutique, non classées ailleurs
M99	lésions biomécaniques, non classées ailleurs
N00	syndrome néphritique aigu
N01	syndrome néphritique d'évolution rapide
O84	accouchements multiples
O85	septicémie puerpérale
O86	autres infections puerpérales
O87	complications veineuses au cours de la puerpéralité
O88	embolie obstétricale
O89	complications de l'anesthésie au cours de la puerpéralité
O90	complications puerpérales, non classées ailleurs
O91	infections mammaires associées à l'accouchement
O92	autres mastopathies et anomalies de la lactation associées à l'accouchement
O95	mort d'origine obstétricale de cause non précisée
O96	mort d'origine obstétricale, survenant plus de 42 jours mais moins d'un an après l'accouchement
O97	mort de séquelles relevant directement d'une cause obstétricale
O98	maladies infectieuses et parasitaires de la mère classées ailleurs mais compliquant la grossesse, l'accouchement et la puerpéralité
O99	autres maladies de la mère classées ailleurs, mais compliquant la grossesse, l'accouchement et la puerpéralité
P00	foetus et nouveau-né affectés par des affections maternelles, éventuellement sans rapport avec la grossesse actuelle
P01	foetus et nouveau-né affectés par les complications de la grossesse chez la mère
P02	foetus et nouveau-né affectés par des complications concernant le placenta, le cordon ombilical et les membranes
P03	foetus et nouveau-né affectés par d'autres complications du travail et de l'accouchement
P04	foetus et nouveau-né affectés par des effets nocifs transmis par voie transplacentaire ou par le lait maternel
P05	retard de croissance et malnutrition du foetus
P07	anomalies liées à une brièveté de la gestation et un poids insuffisant à la naissance, non classés ailleurs
P08	anomalies liées à une gestation prolongée et un poids élevé à la naissance
P10	déchirure et hémorragie intracrâniennes dues à un traumatisme obstétrical
P11	autres lésions du système nerveux central dues à un traumatisme obstétrical
P12	lésion du cuir chevelu due à un traumatisme obstétrical
P13	lésion du squelette due à un traumatisme obstétrical
P14	lésion du système nerveux périphérique due à un traumatisme obstétrical
P15	autres traumatismes obstétricaux
P20	hypoxie intra-utérine
P21	asphyxie obstétricale
P22	détresse respiratoire du nouveau-né
P23	pneumopathie congénitale
P24	syndromes néonatals d'aspiration
P25	emphysème interstitiel et affections apparentées survenant pendant la période périnatale
P26	hémorragie pulmonaire survenant pendant la période périnatale
P27	maladies respiratoires chroniques survenant pendant la période périnatale
P28	autres affections respiratoires survenant pendant la période périnatale
P29	affections cardio-vasculaires survenant pendant la période périnatale
P35	maladies virales congénitales
P36	infection bactérienne du nouveau-né
P37	autres maladies infectieuses et parasitaires congénitales
L26	dermite exfoliatrice
L27	dermite due à des substances prises par voie interne
L28	lichen simplex chronique et prurigo
L29	prurit
L30	autres dermites
L40	psoriasis
L41	parapsoriasis
L42	pityriasis rosé de Gibert
L43	lichen plan
L44	autres lésions papulo-squameuses
N02	hématurie récidivante et persistante
N03	syndrome néphritique chronique
N04	syndrome néphrotique
N05	syndrome néphritique, sans précision
N06	protéinurie isolée avec lésions morphologiques précisées
N07	néphropathie héréditaire, non classée ailleurs
N08	glomérulopathies au cours de maladies classées ailleurs
N10	néphrite tubulo-interstitielle aiguë
N11	néphrite tubulo-interstitielle chronique
N12	néphrite tubulo-interstitielle, non précisée comme aiguë ou chronique
N13	uropathie obstructive et par reflux
N14	atteintes tubulo-interstitielles et tubulaires dues à des médicaments et des métaux lourds
N15	autres maladies rénales tubulo-interstitielles
N16	maladies rénales tubulo-interstitielles au cours de maladies classées ailleurs
N17	insuffisance rénale aiguë
N18	insuffisance rénale chronique
N19	insuffisance rénale, sans précision
N20	calcul du rein et de l'uretère
N21	calcul des voies urinaires inférieures
N22	calcul des voies urinaires au cours de maladies classées ailleurs
N23	colique néphrétique, sans précision
N25	affections dues à une tubulopathie
N26	rein scléreux, sans précision
N27	Petit rein de cause inconnue
N28	autres affections du rein et de l'uretère, non classées ailleurs
N29	autres affections du rein et de l'uretère au cours de maladies classées ailleurs
N30	cystite
N31	dysfonctionnement neuromusculaire de la vessie
N32	autres affections de la vessie
N33	affections de la vessie au cours de maladies classées ailleurs
N34	urétrite et syndrome urétral
N35	rétrécissement urétral
N36	autres affections de l'urètre
N37	affections de l'urètre au cours de maladies classées ailleurs
N39	autres affections de l'appareil urinaire
N40	hyperplasie de la prostate
N41	affections inflammatoires de la prostate
N42	autres affections de la prostate
N43	hydrocèle et spermatocèle
N44	torsion du testicule
N45	orchite et épididymite
N46	stérilité, chez l'homme
N47	hypertrophie du prépuce, phimosis et paraphimosis
N48	autres affections de la verge
N49	affections inflammatoires des organes génitaux de l'homme, non classées ailleurs
N50	autres affections des organes génitaux de l'homme
N51	affections des organes génitaux de l'homme au cours de maladies classées ailleurs
N60	dysplasies mammaires bénignes
N61	affections inflammatoires du sein
N62	hypertrophie mammaire
N63	tuméfaction mammaire, sans précision
N64	autres affections du sein
N70	salpingite et ovarite
N71	affections inflammatoires de l'utérus, à l'exclusion du col
N72	affections inflammatoires du col de l'utérus
N73	autres affections inflammatoires pelviennes de la femme
N74	affections inflammatoires pelviennes de la femme, au cours de maladies classées ailleurs
N75	affection de la glande de Bartholin
N76	autres inflammations du vagin et de la vulve
N77	ulcération et inflammation vulvo-vaginales au cours de maladies classées ailleurs
N80	endométriose
N81	prolapsus génital
N82	fistules de l'appareil génital de la femme
N83	affections non inflammatoires de l'ovaire, de la trompe de Fallope et du ligament large
N84	polype de l'appareil génital de la femme
N85	autres affections non inflammatoires de l'utérus, sauf le col
N86	érosion et ectropion du col de l'utérus
N87	dysplasie du col de l'utérus
N88	autres affections non inflammatoires du col de l'utérus
N89	autres affections non inflammatoires du vagin
N90	autres affections non inflammatoires de la vulve et du périnée
N91	aménorrhée, oligoménorrhée et hypoménorrhée
N92	ménorragie, polyménorrhée et métrorragie
N93	autres saignements anormaux de l'utérus et du vagin
N94	douleurs et autres affections des organes génitaux de la femme et du cycle menstruel
N95	troubles de la ménopause et autres troubles de la périménopause
N96	avortements à répétition
N97	stérilité de la femme
N98	complications de la fécondation artificielle
N99	affections de l'appareil génito-urinaire après un acte à visée diagnostique et thérapeutique, non classées ailleurs
O00	grossesse extra-utérine
O01	môle hydatiforme
O02	autres produits anormaux de la conception
O03	avortement spontané
O04	avortement médical
O05	autres formes d'avortement
O06	avortement, sans précision
O07	échec d'une tentative d'avortement
O08	complications consécutives à un avortement, une grossesse extra-utérine et molaire
O10	hypertension préexistante compliquant la grossesse, l'accouchement et la puerpéralité
O11	syndrome hypertensif préexistant, avec protéinurie surajoutée
O12	oedème et protéinurie gestationnels [liés à la grossesse] sans hypertension
O13	hypertension gestationnelle [liée à la grossesse] sans protéinurie importante
O14	hypertension gestationnelle [liée à la grossesse] avec protéinurie importante
O15	éclampsie
O16	hypertension de la mère, sans précision
O20	hémorragie du début de la grossesse
O21	vomissements incoercibles au cours de la grossesse
O22	complications veineuses de la grossesse
O23	infections de l'appareil génito-urinaire au cours de la grossesse
O24	diabète sucré au cours de la grossesse
O25	malnutrition au cours de la grossesse
O26	soins maternels pour d'autres affections liées principalement à la grossesse
O28	résultats anormaux constatés au cours de l'examen prénatal systématique de la mère
O29	complications d'une anesthésie au cours de la grossesse
O30	grossesse multiple
O31	complications spécifiques à une grossesse multiple
O32	soins maternels pour présentation anormale connue ou présumée du foetus
O33	soins maternels pour disproportion foeto-pelvienne connue ou présumée
O34	soins maternels pour anomalie connue ou présumée des organes pelviens
O35	soins maternels pour anomalie et lésion foetales, connues ou présumées
O36	soins maternels pour d'autres affections connues ou présumées du foetus
O40	hydramnios
O41	autres anomalies du liquide amniotique et des membranes
O42	rupture prématurée des membranes
O43	anomalies du placenta
O44	placenta praevia
O45	décollement prématuré du placenta [hématome rétro-placentaire]
O46	hémorragie précédant l'accouchement, non classée ailleurs
O47	faux travail
O48	grossesse prolongée
O60	accouchement avant terme
O61	échec du déclenchement du travail
O62	anomalies de la contraction utérine et de la dilatation du col
O63	travail prolongé
O64	dystocie due à une position et une présentation anormales du foetus
O65	dystocie due à une anomalie pelvienne de la mère
O66	autres dystocies
O67	travail et accouchement compliqués d'une hémorragie, non classée ailleurs
O68	travail et accouchement compliqués d'une détresse foetale
O69	travail et accouchement compliqués d'anomalies du cordon ombilical
O70	déchirure obstétricale du périnée
O71	autres traumatismes obstétricaux
O72	hémorragie du post-partum
O73	rétention du placenta et des membranes, sans hémorragie
O74	complications de l'anesthésie au cours du travail et de l'accouchement
O75	autres complications du travail et de l'accouchement, non classées ailleurs
O80	accouchement unique et spontané
O81	accouchement unique par forceps et ventouse
O82	accouchement unique par césarienne
O83	autres accouchements uniques avec assistance
P38	omphalite du nouveau-né, avec ou sans hémorragie légère
P39	autres infections spécifiques de la période périnatale
P50	perte de sang foetal
P51	hémorragie ombilicale du nouveau-né
P52	hémorragie intracrânienne non traumatique du foetus et du nouveau-né
P53	maladie hémorragique du foetus et du nouveau-né
P54	autres hémorragies néonatales
P55	maladie hémolytique du foetus et du nouveau-né
P56	anasarque foetoplacentaire due à une maladie hémolytique
P57	ictère nucléaire
P58	ictère néonatal dû à d'autres hémolyses excessives
P59	ictère néonatal dû à des causes autres et sans précision
P60	coagulation intravasculaire disséminée chez le foetus et le nouveau-né
P61	autres affections hématologiques de la période périnatale
P70	anomalies transitoires du métabolisme des glucides spécifiques du foetus et du nouveau-né
P71	anomalies transitoires du métabolisme du calcium et du magnésium du nouveau-né
P72	autres anomalies endocriniennes transitoires du nouveau-né
P74	autres anomalies électrolytiques et métaboliques transitoires du nouveau-né
P75	iléus méconial
P76	autres occlusions intestinales du nouveau-né
P77	entérocolite nécrosante du foetus et du nouveau-né
P78	autres affections périnatales de l'appareil digestif
P80	hypothermie du nouveau-né
P81	autres troubles de la régulation thermique du nouveau-né
P83	autres affections des téguments spécifiques du foetus et du nouveau-né
P90	convulsions du nouveau-né
P91	autres affections cérébrales du nouveau-né
P92	problèmes alimentaires du nouveau-né
P93	réactions et intoxications médicamenteuses du foetus et du nouveau-né
P94	anomalies du tonus musculaire du nouveau-né
P95	mort foetale de cause non précisée
P96	autres affections dont l'origine se situe dans la période périnatale
Q00	anencéphalie et malformations similaires
Q01	encéphalocèle
Q02	microcéphalie
Q03	hydrocéphalie congénitale
Q04	autres malformations congénitales de l'encéphale
Q05	spina bifida
Q06	autres malformations congénitales de la moelle épinière
Q07	autres malformations congénitales du système nerveux
Q10	malformations congénitales des paupières, de l'appareil lacrymal et de l'orbite
Q11	anophtalmie, microphtalmie et macrophtalmie
Q12	malformations congénitales du cristallin
Q13	malformations congénitales de la chambre antérieure de l'oeil
Q14	malformations congénitales de la chambre postérieure de l'oeil
Q15	autres malformations congénitales de l'oeil
Q16	malformations congénitales de l'oreille avec atteinte de l'audition
Q17	autres malformations congénitales de l'oreille
Q18	autres malformations congénitales de la face et du cou
Q20	malformations congénitales des cavités et des orifices cardiaques
Q21	malformations congénitales des cloisons cardiaques
Q22	malformations congénitales de la valve pulmonaire et de la valvule tricuspide
Q23	malformations congénitales des valvules aortique et mitrale
Q24	autres malformations congénitales cardiaques
Q25	malformations congénitales des gros vaisseaux
Q26	malformations congénitales des grandes veines
Q27	autres malformations congénitales de l'appareil circulatoire périphérique
Q28	autres malformations congénitales de l'appareil circulatoire
Q30	malformations congénitales du nez
Q31	malformations congénitales du larynx
Q32	malformations congénitales de la trachée et des bronches
Q33	malformations congénitales du poumon
Q34	autres malformations congénitales de l'appareil respiratoire
Q35	fente palatine
Q36	fente labiale
Q37	fente labio-palatine
Q38	autres malformations congénitales de la langue, de la bouche et du pharynx
Q39	malformations congénitales de l'oesophage
Q40	autres malformations congénitales des voies digestives supérieures
Q41	absence, atrésie et sténose congénitales de l'intestin grêle
Q42	absence, atrésie et sténose congénitales du côlon
Q43	autres malformations congénitales de l'intestin
Q44	malformations congénitales de la vésicule biliaire, des voies biliaires et du foie
Q45	autres malformations congénitales de l'appareil digestif
Q50	malformations congénitales des ovaires, des trompes de Fallope et des ligaments larges
Q51	malformations congénitales de l'utérus et du col de l'utérus
Q52	autres malformations congénitales des organes génitaux de la femme
Q53	cryptorchidie
Q54	hypospadias
Q55	autres malformations congénitales des organes génitaux de l'homme
Q56	non-différenciation sexuelle et pseudo-hermaphrodisme
Q60	agénésie rénale et autres défauts de développement rénal
Q61	maladies kystiques du rein
Q62	anomalies congénitales obstructives du bassinet et malformations congénitales de l'uretère
Q63	autres malformations congénitales du rein
Q64	autres malformations congénitales de l'appareil urinaire
Q65	anomalies morphologiques congénitales de la hanche
Q66	anomalies morphologiques congénitales du pied
Q67	anomalies morphologiques congénitales de la tête, de la face, du rachis et du thorax
Q68	autres anomalies morphologiques congénitales ostéo-articulaires et des muscles
Q69	polydactylie
Q70	syndactylie
Q71	raccourcissement du membre supérieur
Q72	raccourcissement du membre inférieur
Q73	raccourcissement d'un membre non précisé
Q74	autres malformations congénitales d'un (des) membre(s)
Q75	autres malformations congénitales des os du crâne et de la face
Q76	malformations congénitales du rachis et du thorax osseux
Q77	ostéochondrodysplasie avec anomalies de la croissance des os longs et du rachis
Q78	autres ostéochondrodysplasies
Q79	malformations congénitales du système ostéo-articulaire et des muscles, non classées ailleurs
Q80	ichtyose congénitale
Q81	épidermolyse bulleuse
Q82	autres malformations congénitales de la peau
Q83	malformations congénitales du sein
Q84	autres malformations congénitales de la peau et des phanères
Q85	phacomatoses, non classées ailleurs
Q86	syndromes congénitaux malformatifs dus à des causes exogènes connues, non classés ailleurs
Q87	autres syndromes congénitaux malformatifs précisés atteignant plusieurs systèmes
Q89	autres malformations congénitales, non classées ailleurs
Q90	syndrome de Down
Q91	syndrome d'Edwards et syndrome de Patau
Q92	autres trisomies et trisomies partielles des autosomes, non classées ailleurs
Q93	monosomies et délétions des autosomes, non classées ailleurs
Q95	réarrangements équilibrés et marqueurs structuraux, non classés ailleurs
Q96	syndrome de Turner
Q97	autres anomalies des chromosomes sexuels, phénotype féminin, non classées ailleurs
Q98	autres anomalies des chromosomes sexuels, phénotype masculin, non classées ailleurs
Q99	autres anomalies des chromosomes, non classées ailleurs
R00	anomalies du rythme cardiaque
R01	souffles et autres bruits cardiaques
R02	gangrène, non classée ailleurs
R03	constatation d'une anomalie de la tension artérielle, sans diagnostic
R04	hémorragie des voies respiratoires
R05	toux
R06	anomalies de la respiration
R07	douleur au niveau de la gorge et du thorax
R09	autres symptômes et signes relatifs aux appareils circulatoire et respiratoire
R10	douleur abdominale et pelvienne
R11	nausées et vomissements
R12	pyrosis
R13	dysphagie
R14	flatulence et troubles apparentés
R15	incontinence des matières fécales
R16	hépatomégalie et splénomégalie, non classées ailleurs
R17	ictère, sans précision
R18	ascite
R19	autres symptômes et signes relatifs à l'appareil digestif et à l'abdomen
R20	troubles de la sensibilité cutanée
R21	rash et autres éruptions cutanées non spécifiques
R22	autres tuméfactions et masses localisées de la peau et du tissu cellulaire sous-cutané
R23	autres modifications de la peau
R25	mouvements involontaires anormaux
R26	anomalies de la démarche et de la motilité
R27	autres troubles de la coordination
R29	autres symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire
R30	douleur à la miction
R31	hématurie, sans précision
R32	incontinence urinaire, sans précision
R33	rétention d'urine
R34	anurie et oligurie
R35	polyurie
R36	écoulement urétral
R39	autres symptômes et signes relatifs à l'appareil urinaire
R40	somnolence, stupeur et coma
R41	autres symptômes et signes relatifs aux fonctions cognitives et à la conscience
R42	étourdissements et éblouissements
R43	troubles de l'odorat et du goût
R44	autres symptômes et signes relatifs aux sensations et aux perceptions générales
R45	symptômes et signes relatifs à l'humeur
R46	symptômes et signes relatifs à l'apparence et au comportement
R47	troubles du langage, non classés ailleurs
R48	dyslexie et autres troubles de la fonction symbolique, non classés ailleurs
R49	troubles de la voix
R50	fièvre d'origine inconnue
R51	céphalée
R52	douleur, non classée ailleurs
R53	malaise et fatigue
R54	sénilité
R55	syncope et collapsus
R56	convulsions, non classées ailleurs
R57	choc, non classé ailleurs
R58	hémorragie, non classée ailleurs
R59	adénopathies
R60	oedème, non classé ailleurs
R61	hyperhidrose
R62	retard du développement physiologique
R63	symptômes et signes relatifs à l'absorption d'aliments et de liquides
R64	cachexie
R68	autres symptômes et signes généraux
R69	causes inconnues et non précisées de morbidité
R70	accélération de la vitesse de sédimentation et anomalies de la viscosité plasmatique
R71	anomalies des globules rouges
R72	anomalies des globules blancs, non classées ailleurs
R73	augmentation de la glycémie
R74	anomalies des taux d'enzymes sériques
R75	mise en évidence par des examens de laboratoire du virus de l'immunodéficience humaine [VIH]
R76	autres anomalies de résultats immunologiques sériques
R77	autres anomalies des protéines plasmatiques
R78	présence de drogues et d'autres substances non trouvées normalement dans le sang
R79	autres résultats anormaux des examens chimiques du sang
R80	protéinurie isolée
R81	glycosurie
R82	autres résultats anormaux de l'examen des urines
R83	résultats anormaux de l'examen du liquide céphalo-rachidien
R84	résultats anormaux de prélèvements effectués sur l'appareil respiratoire et le thorax
R85	résultats anormaux de prélèvements effectués sur l'appareil digestif et la cavité abdominale
R86	résultats anormaux de prélèvements effectués sur les organes génitaux de l'homme
R87	résultats anormaux de prélèvements effectués sur les organes génitaux de la femme
R89	résultats anormaux de prélèvements effectués sur d'autres organes, appareils et tissus
R90	résultats anormaux d'imagerie diagnostique du système nerveux central
R91	résultats anormaux d'imagerie diagnostique du poumon
R92	résultats anormaux d'imagerie diagnostique du sein
R93	résultats anormaux d'imagerie diagnostique d'autres parties du corps
R94	résultats anormaux d'explorations fonctionnelles
R95	syndrome de la mort subite du nourrisson
R96	autre mort subite de cause inconnue
R98	décès sans témoin
R99	autres causes de mortalité mal définies et non précisées
S00	lésion traumatique superficielle de la tête
S01	plaie ouverte de la tête
S02	fracture du crâne et des os de la face
S03	luxation, entorse et foulure d'articulations et de ligaments de la tête
S04	lésion traumatique des nerfs crâniens
S05	lésion traumatique de l'oeil et de l'orbite
S06	lésion traumatique intracrânienne
S07	écrasement de la tête
S08	amputation traumatique d'une partie de la tête
S09	lésions traumatiques de la tête, autres et sans précision
S10	lésion traumatique superficielle du cou
S11	plaie ouverte du cou
S12	fracture du cou
S13	luxation, entorse et foulure des articulations et des ligaments au niveau du cou
S14	lésion traumatique des nerfs et de la moelle épinière au niveau du cou
S15	lésion traumatique des vaisseaux sanguins au niveau du cou
S16	lésion traumatique des muscles et des tendons au niveau du cou
S17	écrasement du cou
S18	amputation traumatique au niveau du cou
S19	lésions traumatiques du cou, autres et sans précision
S20	lésion traumatique superficielle du thorax
S21	plaie ouverte du thorax
S22	fracture de côte(s), du sternum et du rachis dorsal
S23	luxation, entorse et foulure des articulations et des ligaments du thorax
S24	lésion traumatique des nerfs et de la moelle épinière au niveau du thorax
S25	lésion traumatique de vaisseaux sanguins du thorax
S26	lésion traumatique du coeur
S27	lésions traumatiques d'organes intrathoraciques, autres et non précisés
S28	écrasement du thorax et amputation traumatique d'une partie du thorax
S29	lésions traumatiques du thorax, autres et sans précision
S30	lésion traumatique superficielle de l'abdomen, des lombes et du bassin
S31	plaie ouverte de l'abdomen, des lombes et du bassin
S32	fracture du rachis lombaire et du bassin
S33	luxation, entorse et foulure des articulations et des ligaments du rachis lombaire et du bassin
S34	lésion traumatique des nerfs et de la moelle épinière lombaire au niveau de l'abdomen, des lombes et du bassin
S35	lésion traumatique de vaisseaux sanguins au niveau de l'abdomen, des lombes et du bassin
S36	lésion traumatique d'organes intra-abdominaux
S37	lésion traumatique des organes pelviens et urinaires
S38	écrasement et amputation traumatique d'une partie de l'abdomen, des lombes et du bassin
S39	lésions traumatiques de l'abdomen, des lombes et du bassin, autres et sans précision
S40	lésion traumatique superficielle de l'épaule et du bras
S41	plaie ouverte de l'épaule et du bras
S42	fracture de l'épaule et du bras
S43	luxation, entorse et foulure des articulations et des ligaments de la ceinture scapulaire
S44	lésion traumatique de nerfs au niveau de l'épaule et du bras
S45	lésion des vaisseaux sanguins au niveau de l'épaule et du bras
S46	lésion traumatique de muscles et de tendons au niveau de l'épaule et du bras
S47	écrasement de l'épaule et du bras
S48	amputation traumatique de l'épaule et du bras
S49	lésions traumatiques de l'épaule et du bras, autres et sans précision
S50	lésion traumatique superficielle de l'avant-bras
S51	plaie ouverte de l'avant-bras
S52	fracture de l'avant-bras
S53	luxation, entorse et foulure des articulations et des ligaments du coude
S54	lésion traumatique de nerfs au niveau de l'avant-bras
S55	lésion traumatique de vaisseaux sanguins au niveau de l'avant-bras
S56	lésion traumatique de muscles et de tendons au niveau de l'avant-bras
S57	écrasement de l'avant-bras
S58	amputation traumatique de l'avant-bras
S59	lésions traumatiques de l'avant-bras, autres et sans précision
S60	lésion traumatique superficielle du poignet et de la main
S61	plaie ouverte du poignet et de la main
S62	fracture au niveau du poignet et de la main
S63	luxation, entorse et foulure d'articulations et de ligaments au niveau du poignet et de la main
S64	lésion traumatique de nerfs au niveau du poignet et de la main
S65	lésion traumatique de vaisseaux sanguins au niveau du poignet et de la main
S66	lésion traumatique de muscles et de tendons au niveau du poignet et de la main
S67	écrasement du poignet et de la main
S68	amputation traumatique du poignet et de la main
S69	lésions traumatiques du poignet et de la main, autres et sans précision
S70	lésion traumatique superficielle de la hanche et de la cuisse
S71	plaie ouverte de la hanche et de la cuisse
S72	fracture du fémur
S73	luxation, entorse et foulure de l'articulation et des ligaments de la hanche
S74	lésion traumatique de nerfs au niveau de la hanche et de la cuisse
S75	lésion traumatique de vaisseaux sanguins au niveau de la hanche et de la cuisse
S76	lésion traumatique de muscles et de tendons au niveau de la hanche et de la cuisse
S77	écrasement de la hanche et de la cuisse
S78	amputation traumatique de la hanche et de la cuisse
S79	lésions traumatiques de la hanche et de la cuisse, autres et sans précision
S80	lésion traumatique superficielle de la jambe
S81	plaie ouverte de la jambe
S82	fracture de la jambe, y compris la cheville
S83	luxation, entorse et foulure des articulations et des ligaments du genou
S84	lésion traumatique des nerfs au niveau de la jambe
S85	lésion traumatique de vaisseaux sanguins au niveau de la jambe
S86	lésion traumatique de muscles et de tendons au niveau de la jambe
S87	écrasement de la jambe
S88	amputation traumatique de la jambe
S89	lésions traumatiques de la jambe, autres et sans précision
S90	lésion traumatique superficielle de la cheville et du pied
